c_personid,c_entry_code,c_year
360798,165,1484
360800,165,1661
360801,165,1514
360802,165,1427
360803,165,1415
360804,165,1721
360805,165,1595
360806,165,1700
360807,165,1814
360808,165,1892
360809,165,1862
360810,165,1880
360811,165,1890
360812,165,1801
360813,165,1616
360814,165,1661
360816,165,1659
360817,165,1733
360818,165,1598
360819,165,1514
360820,165,1766
360821,165,1892
360822,165,1904
360823,165,1404
360824,165,1649
360825,165,1903
360826,165,1574
360827,165,1523
360828,165,1736
360829,165,1616
360830,165,1780
360831,165,1880
360832,165,1604
360833,165,1736
360834,165,1418
360835,165,1771
360836,165,1890
360837,165,1778
360838,165,1679
360839,165,1894
360840,165,1780
360841,165,1805
360842,165,1604
360843,165,1752
360844,165,1733
360845,165,1421
360846,165,1748
360847,165,1890
360848,165,1514
360849,165,1856
360850,165,1628
360851,165,1514
360852,165,1787
360853,165,1856
360854,165,1385
360855,165,1673
360856,165,1637
360857,165,1634
360858,165,1890
360859,165,1886
360860,165,1418
360861,165,1856
360862,165,1682
360863,165,1775
360864,165,1748
360865,165,1404
360866,165,1766
360867,165,1700
360868,165,1715
360869,165,1736
360870,165,1737
360871,165,1658
360872,165,1733
360873,165,1898
360874,165,1860
360875,165,1397
360876,165,1676
360877,165,1789
360878,165,1751
360879,165,1388
360880,165,1616
360881,165,1835
360882,165,1832
360883,165,1745
360884,165,1424
360885,165,1903
360886,165,1894
360887,165,1856
360888,165,1775
360889,165,1484
360890,165,1895
360891,165,1751
360892,165,1659
360893,165,1664
360894,165,1700
360895,165,1652
360896,165,1514
360897,165,1571
360898,165,1856
360899,165,1852
360900,165,1793
360901,165,1385
360902,165,1598
360903,165,1647
360904,165,1880
360905,165,1595
360906,165,1613
360907,165,1833
360908,165,1619
360909,165,1709
360910,165,1754
360911,165,1894
360912,165,1823
360913,165,1835
360914,165,1898
360915,165,1883
360916,165,1613
360917,165,1523
360918,165,1649
360919,165,1649
360920,165,1688
360921,165,1649
360922,165,1688
360923,165,1809
360924,165,1799
360925,165,1801
360926,165,1661
360927,165,1868
360928,165,1659
360929,165,1613
360930,165,1745
360931,165,1874
360932,165,1894
360933,165,1904
360934,165,1802
360935,165,1730
360936,165,1876
360937,165,1712
360938,165,1703
360939,165,1844
360940,165,1723
360941,165,1754
360942,165,1613
360943,165,1647
360944,165,1637
360945,165,1655
360946,165,1652
360948,165,1757
360949,165,1876
360950,165,1745
360951,165,1769
360952,165,1499
360953,165,1823
360954,165,1799
360955,165,1713
360956,165,1625
360957,165,1819
360958,165,1833
360959,165,1631
360960,165,1385
360961,165,1404
360962,165,1832
360963,165,1890
360964,165,1673
360965,165,1616
360966,165,1628
360967,165,1766
360968,165,1799
360969,165,1802
360970,165,1724
360971,165,1713
360972,165,1619
360973,165,1397
360974,165,1647
360975,165,1754
360976,165,1628
360977,165,1637
360978,165,1604
360980,165,1691
360981,165,1679
360982,165,1754
360983,165,1817
360984,165,1766
360985,165,1863
360986,165,1625
360987,165,1748
360988,165,1739
360989,165,1737
360990,165,1836
360991,165,1877
360992,165,1836
360993,165,1661
360994,165,1418
360995,165,1742
360996,165,1894
360997,165,1661
360998,165,1637
360999,165,1769
361000,165,1876
361001,165,1847
361002,165,1832
361003,165,1484
361004,165,1709
361005,165,1715
361006,165,1898
361007,165,1496
361008,165,1601
361009,165,1604
361010,165,1772
361011,165,1778
361012,165,1737
361013,165,1718
361014,165,1754
361015,165,1742
361016,165,1649
361017,165,1835
361018,165,1613
361019,165,1840
361020,165,1727
361021,165,1547
361022,165,1589
361023,165,1404
361024,165,1649
361026,165,1670
361027,165,1757
361028,165,1496
361029,165,1631
361030,165,1538
361032,165,1601
361033,165,1637
361034,165,1904
361035,165,1647
361036,165,1682
361037,165,1619
361038,165,1745
361039,165,1737
361040,165,1706
361041,165,1601
361042,165,1607
361043,165,1886
361044,165,1856
361045,165,1601
361046,165,1652
361048,165,1643
361049,165,1880
361050,165,1781
361051,165,1817
361052,165,1853
361053,165,1737
361054,165,1715
361055,165,1850
361056,165,1841
361057,165,1889
361059,165,1780
361060,165,1903
361062,165,1850
361063,165,1415
361064,165,1514
361066,165,1619
361067,165,1808
361068,165,1876
361069,165,1856
361070,165,1742
361071,165,1772
361072,165,1499
361073,165,1397
361074,165,1892
361075,165,1894
361076,165,1865
361077,165,1766
361078,165,1808
361079,165,1616
361080,165,1903
361081,165,1799
361082,165,1565
361083,165,1415
361084,165,1894
361085,165,1865
361088,165,1607
361089,165,1822
361090,165,1514
361091,165,1634
361092,165,1733
361093,165,1865
361094,165,1845
361095,165,1601
361096,165,1808
361097,165,1898
361098,165,1903
361099,165,1619
361100,165,1652
361101,165,1706
361102,165,1865
361103,165,1676
361104,165,1586
361106,165,1508
361107,165,1790
361108,165,1856
361109,165,1385
361110,165,1637
361111,165,1673
361112,165,1514
361113,165,1523
361114,165,1385
361115,165,1836
361116,165,1890
361117,165,1723
361118,165,1819
361119,165,1493
361120,165,1748
361121,165,1718
361122,165,1427
361123,165,1874
361124,165,1796
361125,165,1814
361126,165,1604
361127,165,1658
361128,165,1697
361129,165,1404
361130,165,1659
361131,165,1415
361132,165,1766
361133,165,1775
361134,165,1404
361135,165,1771
361136,165,1647
361137,165,1685
361138,165,1718
361139,165,1418
361140,165,1895
361141,165,1874
361142,165,1833
361143,165,1838
361144,165,1580
361145,165,1739
361146,165,1868
361147,165,1862
361148,165,1406
361150,165,1595
361151,165,1844
361152,165,1661
361153,165,1637
361154,165,1805
361155,165,1404
361156,165,1871
361157,165,1903
361158,165,1799
361159,165,1894
361160,165,1625
361161,165,1499
361162,165,1805
361163,165,1835
361164,165,1508
361165,165,1691
361166,165,1427
361167,165,1724
361168,165,1404
361170,165,1589
361171,165,1890
361172,165,1622
361173,165,1787
361174,165,1499
361175,165,1709
361176,165,1742
361177,165,1852
361178,165,1415
361180,165,1514
361181,165,1811
361182,165,1752
361183,165,1613
361184,165,1778
361185,165,1760
361188,165,1715
361189,165,1649
361190,165,1871
361191,165,1801
361192,165,1895
361193,165,1652
361194,165,1763
361195,165,1745
361196,165,1499
361197,165,1637
361198,165,1761
361200,165,1863
361201,165,1868
361202,165,1499
361203,165,1406
361204,165,1427
361205,165,1404
361207,165,1637
361208,165,1844
361209,165,1411
361211,165,1604
361212,165,1649
361214,165,1761
361215,165,1643
361216,165,1772
361217,165,1676
361218,165,1769
361219,165,1775
361220,165,1659
361221,165,1903
361222,165,1862
361223,165,1628
361224,165,1568
361225,165,1874
361226,165,1613
361227,165,1895
361228,165,1845
361229,165,1826
361230,165,1847
361231,165,1388
361233,165,1418
361234,165,1658
361235,165,1739
361236,165,1789
361237,165,1838
361238,165,1411
361239,165,1652
361240,165,1404
361241,165,1895
361242,165,1752
361244,165,1643
361245,165,1607
361247,165,1724
361248,165,1652
361249,165,1631
361251,165,1700
361252,165,1763
361253,165,1898
361254,165,1751
361255,165,1819
361257,165,1709
361258,165,1823
361259,165,1526
361260,165,1589
361261,165,1385
361262,165,1739
361263,165,1802
361264,165,1814
361265,165,1852
361266,165,1721
361267,165,1709
361268,165,1637
361269,165,1737
361270,165,1760
361271,165,1761
361272,165,1655
361273,165,1421
361274,165,1607
361275,165,1421
361276,165,1709
361277,165,1766
361278,165,1739
361279,165,1760
361280,165,1601
361281,165,1898
361282,165,1833
361283,165,1876
361284,165,1819
361285,165,1647
361286,165,1664
361287,165,1659
361288,165,1892
361289,165,1739
361290,165,1819
361291,165,1703
361292,165,1833
361293,165,1853
361294,165,1589
361296,165,1808
361297,165,1514
361298,165,1526
361300,165,1795
361301,165,1863
361302,165,1709
361303,165,1898
361304,165,1763
361305,165,1647
361306,165,1863
361307,165,1514
361308,165,1850
361309,165,1868
361310,165,1713
361311,165,1737
361312,165,1616
361313,165,1625
361314,165,1622
361315,165,1835
361316,165,1661
361317,165,1682
361318,165,1691
361319,165,1415
361320,165,1886
361321,165,1752
361322,165,1619
361323,165,1736
361324,165,1673
361325,165,1706
361326,165,1796
361327,165,1859
361328,165,1514
361329,165,1670
361330,165,1659
361331,165,1655
361332,165,1706
361333,165,1647
361334,165,1727
361335,165,1709
361336,165,1754
361337,165,1589
361338,165,1655
361339,165,1544
361340,165,1514
361341,165,1691
361342,165,1847
361343,165,1730
361344,165,1589
361345,165,1682
361346,165,1679
361347,165,1508
361348,165,1709
361349,165,1795
361350,165,1805
361351,165,1713
361352,165,1737
361353,165,1394
361355,165,1723
361356,165,1713
361357,165,1703
361358,165,1622
361359,165,1811
361360,165,1860
361363,165,1721
361364,165,1844
361365,165,1616
361366,165,1833
361367,165,1892
361368,165,1634
361369,165,1613
361370,165,1871
361371,165,1801
361372,165,1385
361373,165,1852
361374,165,1847
361377,165,1436
361378,165,1415
361379,165,1589
361380,165,1703
361381,165,1721
361382,165,1751
361383,165,1514
361384,165,1757
361385,165,1736
361386,165,1775
361387,165,1685
361388,165,1715
361389,165,1607
361390,165,1886
361391,165,1721
361392,165,1801
361393,165,1715
361395,165,1852
361396,165,1742
361397,165,1877
361398,165,1637
361399,165,1730
361400,165,1619
361401,165,1649
361402,165,1616
361403,165,1713
361405,165,1658
361406,165,1647
361407,165,1811
361408,165,1655
361409,165,1771
361410,165,1809
361411,165,1436
361412,165,1415
361413,165,1703
361414,165,1724
361415,165,1634
361416,165,1661
361417,165,1673
361418,165,1757
361420,165,1487
361421,165,1850
361423,165,1713
361424,165,1658
361425,165,1763
361426,165,1637
361427,165,1874
361428,165,1742
361430,165,1691
361431,165,1739
361432,165,1850
361433,165,1514
361434,165,1706
361435,165,1754
361436,165,1526
361437,165,1880
361438,165,1529
361439,165,1802
361440,165,1904
361441,165,1385
361442,165,1860
361443,165,1778
361444,165,1865
361445,165,1822
361446,165,1833
361447,165,1709
361448,165,1844
361450,165,1799
361451,165,1808
361452,165,1793
361453,165,1628
361454,165,1404
361455,165,1761
361456,165,1601
361457,165,1853
361458,165,1898
361459,165,1508
361460,165,1427
361461,165,1628
361462,165,1628
361463,165,1852
361464,165,1890
361465,165,1822
361466,165,1850
361470,165,1733
361471,165,1856
361472,165,1724
361473,165,1853
361474,165,1771
361475,165,1736
361476,165,1508
361477,165,1757
361478,165,1484
361479,165,1730
361480,165,1628
361481,165,1682
361482,165,1739
361483,165,1840
361484,165,1868
361485,165,1730
361486,165,1796
361487,165,1814
361488,165,1535
361489,165,1397
361490,165,1733
361491,165,1808
361492,165,1385
361493,165,1646
361494,165,1856
361495,165,1736
361496,165,1514
361497,165,1780
361498,165,1404
361499,165,1727
361500,165,1883
361501,165,1445
361502,165,1833
361503,165,1890
361504,165,1592
361505,165,1727
361506,165,1647
361507,165,1737
361508,165,1646
361509,165,1805
361510,165,1673
361511,165,1709
361512,165,1799
361513,165,1694
361514,165,1829
361515,165,1634
361516,165,1712
361517,165,1499
361518,165,1613
361519,165,1876
361520,165,1871
361521,165,1865
361522,165,1613
361523,165,1754
361524,165,1808
361525,165,1676
361526,165,1890
361527,165,1863
361528,165,1631
361529,165,1737
361530,165,1691
361531,165,1847
361532,165,1889
361533,165,1859
361534,165,1643
361535,165,1853
361536,165,1661
361537,165,1661
361538,165,1577
361539,165,1890
361540,165,1724
361541,165,1659
361542,165,1604
361543,165,1890
361544,165,1619
361545,165,1619
361546,165,1733
361547,165,1904
361548,165,1736
361549,165,1799
361550,165,1619
361551,165,1904
361552,165,1592
361553,165,1709
361554,165,1607
361555,165,1652
361557,165,1868
361558,165,1418
361560,165,1838
361561,165,1752
361562,165,1652
361563,165,1694
361564,165,1713
361566,165,1811
361567,165,1868
361568,165,1730
361569,165,1667
361571,165,1809
361572,165,1763
361573,165,1718
361574,165,1700
361575,165,1526
361576,165,1892
361577,165,1833
361578,165,1607
361579,165,1670
361580,165,1733
361581,165,1737
361582,165,1871
361583,165,1418
361584,165,1772
361585,165,1647
361586,165,1514
361587,165,1691
361588,165,1823
361589,165,1860
361590,165,1814
361591,165,1643
361592,165,1736
361593,165,1508
361594,165,1868
361595,165,1616
361596,165,1886
361597,165,1730
361598,165,1801
361599,165,1833
361600,165,1713
361601,165,1836
361602,165,1526
361603,165,1601
361604,165,1904
361605,165,1649
361606,165,1883
361607,165,1659
361608,165,1862
361609,165,1877
361610,165,1499
361611,165,1697
361612,165,1682
361614,165,1757
361615,165,1598
361616,165,1589
361617,165,1898
361618,165,1424
361619,165,1876
361620,165,1415
361622,165,1876
361623,165,1652
361624,165,1808
361625,165,1802
361626,165,1724
361627,165,1751
361628,165,1388
361629,165,1840
361630,165,1733
361631,165,1658
361632,165,1421
361633,165,1631
361634,165,1817
361637,165,1736
361638,165,1880
361639,165,1544
361640,165,1661
361641,165,1739
361642,165,1647
361643,165,1736
361644,165,1833
361645,165,1647
361646,165,1789
361647,165,1499
361648,165,1894
361649,165,1634
361650,165,1823
361651,165,1394
361652,165,1670
361653,165,1598
361654,165,1568
361655,165,1799
361656,165,1892
361657,165,1514
361658,165,1421
361659,165,1643
361660,165,1752
361661,165,1604
361662,165,1706
361663,165,1709
361664,165,1589
361665,165,1844
361666,165,1814
361667,165,1723
361668,165,1713
361669,165,1718
361671,165,1742
361672,165,1703
361673,165,1634
361674,165,1667
361675,165,1802
361676,165,1811
361677,165,1670
361678,165,1604
361680,165,1889
361681,165,1523
361683,165,1643
361684,165,1652
361685,165,1436
361686,165,1748
361687,165,1721
361688,165,1752
361689,165,1628
361690,165,1415
361691,165,1625
361692,165,1876
361693,165,1802
361694,165,1823
361695,165,1643
361696,165,1847
361697,165,1904
361699,165,1841
361700,165,1697
361701,165,1723
361703,165,1838
361704,165,1809
361706,165,1598
361708,165,1655
361709,165,1805
361710,165,1890
361712,165,1809
361713,165,1796
361714,165,1742
361715,165,1670
361716,165,1736
361717,165,1688
361718,165,1634
361719,165,1801
361720,165,1421
361721,165,1709
361722,165,1418
362697,165,1863
362698,165,1886
362699,165,1890
362700,165,1436
362701,165,1637
362702,165,1819
362703,165,1682
362704,165,1649
362705,165,1508
362706,165,1754
362707,165,1589
362708,165,1771
362709,165,1886
362710,165,1802
362711,165,1415
362712,165,1742
362713,165,1748
362715,165,1772
362716,165,1736
362717,165,1634
362718,165,1890
362719,165,1766
362720,165,1568
362721,165,1835
362722,165,1730
362723,165,1898
362724,165,1871
362725,165,1844
362726,165,1727
362727,165,1667
362728,165,1712
362730,165,1752
362731,165,1616
362732,165,1835
362733,165,1742
362734,165,1406
362735,165,1809
362736,165,1737
362737,165,1682
362738,165,1822
362739,165,1484
362740,165,1643
362741,165,1622
362742,165,1415
362743,165,1733
362744,165,1502
362745,165,1761
362746,165,1775
362747,165,1733
362748,165,1397
362749,165,1822
362750,165,1739
362751,165,1890
362752,165,1883
362753,165,1823
362754,165,1523
362755,165,1840
362756,165,1886
362757,165,1868
362758,165,1903
362759,165,1523
362760,165,1622
362761,165,1757
362762,165,1451
362763,165,1541
362764,165,1661
362765,165,1890
362766,165,1904
362767,165,1421
362768,165,1739
362769,165,1890
362770,165,1856
362771,165,1890
362772,165,1598
362773,165,1748
362774,165,1876
362775,165,1894
362776,165,1845
362777,165,1751
362778,165,1658
362779,165,1880
362780,165,1514
362781,165,1385
362782,165,1752
362783,165,1754
362784,165,1790
362785,165,1823
362786,165,1809
362787,165,1868
362788,165,1801
362789,165,1742
362790,165,1421
362791,165,1637
362792,165,1809
362793,165,1892
362794,165,1718
362795,165,1751
362796,165,1886
362797,165,1634
362798,165,1514
362799,165,1822
362800,165,1667
362801,165,1658
362802,165,1589
362803,165,1886
362804,165,1616
362805,165,1793
362806,165,1598
362807,165,1860
362808,165,1659
362809,165,1661
362810,165,1730
362811,165,1643
362812,165,1757
362814,165,1586
362815,165,1876
362816,165,1772
362817,165,1876
361723,165,1805
361724,165,1840
361726,165,1751
361727,165,1655
361728,165,1673
361729,165,1703
361730,165,1895
361731,165,1748
361732,165,1721
361733,165,1820
361734,165,1658
361735,165,1622
361736,165,1883
361737,165,1763
361738,165,1640
361739,165,1723
361740,165,1658
361741,165,1622
361742,165,1547
361743,165,1601
361744,165,1622
361745,165,1876
361746,165,1682
361747,165,1634
361748,165,1703
361749,165,1523
361750,165,1847
361751,165,1736
361752,165,1523
361753,165,1619
361754,165,1655
361755,165,1874
361756,165,1508
361757,165,1903
361758,165,1421
361759,165,1646
361760,165,1742
361761,165,1676
361762,165,1616
361763,165,1508
361764,165,1643
361765,165,1619
361766,165,1721
361767,165,1595
361768,165,1604
361769,165,1607
361770,165,1847
361771,165,1484
361772,165,1481
361773,165,1706
361774,165,1874
361775,165,1659
361776,165,1835
361777,165,1619
361778,165,1659
361779,165,1817
361780,165,1709
361781,165,1646
361782,165,1730
361783,165,1691
361784,165,1508
361785,165,1604
361786,165,1781
361787,165,1532
361788,165,1685
361789,165,1647
361790,165,1730
361791,165,1903
361792,165,1836
361793,165,1385
361794,165,1781
361795,165,1826
361796,165,1637
361797,165,1761
361798,165,1757
361799,165,1754
361801,165,1833
361802,165,1801
361803,165,1682
361804,165,1397
361805,165,1876
